# tracer: function_graph
#
# CPU  DURATION                  FUNCTION CALLS
# |     |   |                     |   |   |   |
 0)   0.160 us    |                                            update_curr();
 0)   0.140 us    |                                            __update_load_avg_se();
 0)   0.141 us    |                                            __update_load_avg_cfs_rq();
 0)   0.140 us    |                                            update_cfs_group();
 0)   0.161 us    |                                            account_entity_enqueue();
 0)   0.160 us    |                                            place_entity();
 0)   0.170 us    |                                            __enqueue_entity();
 0)   2.384 us    |                                          }
 0)               |                                          enqueue_entity() {
 0)   0.140 us    |                                            update_curr();
 0)   0.141 us    |                                            __update_load_avg_se();
 0)   0.140 us    |                                            __update_load_avg_cfs_rq();
 0)               |                                            update_cfs_group() {
 0)   0.140 us    |                                              reweight_entity();
 0)   0.421 us    |                                            }
 0)   0.141 us    |                                            account_entity_enqueue();
 0)   0.130 us    |                                            place_entity();
 0)   0.131 us    |                                            __enqueue_entity();
 0)   2.344 us    |                                          }
 0)   0.140 us    |                                          hrtick_update();
 0)   5.461 us    |                                        }
 0)   7.835 us    |                                      }
 0)               |                                      ttwu_do_wakeup.isra.0() {
 0)               |                                        check_preempt_curr() {
 0)   0.150 us    |                                          resched_curr();
 0)   0.491 us    |                                        }
 0)   0.962 us    |                                      }
 0)   9.207 us    |                                    }
 0)               |                                    _raw_spin_unlock() {
 0)   0.140 us    |                                      preempt_count_sub();
 0)   0.390 us    |                                    }
 0)               |                                    _raw_spin_unlock_irqrestore() {
 0)   0.140 us    |                                      preempt_count_sub();
 0)   0.572 us    |                                    }
 0)   0.130 us    |                                    preempt_count_sub();
 0) + 12.814 us   |                                  }
 0) + 13.105 us   |                                }
 0) + 13.415 us   |                              }
 0)               |                              autoremove_wake_function() {
 0)               |                                default_wake_function() {
 0)               |                                  try_to_wake_up() {
 0)   0.130 us    |                                    preempt_count_add();
 0)               |                                    _raw_spin_lock_irqsave() {
 0)   0.130 us    |                                      preempt_count_add();
 0)   0.411 us    |                                    }
 0)               |                                    _raw_spin_lock() {
 0)   0.140 us    |                                      preempt_count_add();
 0)   0.391 us    |                                    }
 0)   0.171 us    |                                    update_rq_clock();
 0)               |                                    ttwu_do_activate() {
 0)               |                                      activate_task() {
 0)               |                                        psi_task_change() {
 0)   0.170 us    |                                          record_times();
 0)   0.150 us    |                                          record_times();
 0)   0.170 us    |                                          record_times();
 0)   1.463 us    |                                        }
 0)               |                                        enqueue_task_fair() {
 0)               |                                          enqueue_entity() {
 0)   0.130 us    |                                            update_curr();
 0)               |                                            __update_load_avg_se() {
 0)   0.130 us    |                                              __accumulate_pelt_segments();
 0)   0.410 us    |                                            }
 0)   0.130 us    |                                            __update_load_avg_cfs_rq();
 0)   0.140 us    |                                            update_cfs_group();
 0)   0.150 us    |                                            account_entity_enqueue();
 0)   0.140 us    |                                            place_entity();
 0)   0.140 us    |                                            __enqueue_entity();
 0)   2.344 us    |                                          }
 0)               |                                          enqueue_entity() {
 0)   0.140 us    |                                            update_curr();
 0)   0.140 us    |                                            __update_load_avg_se();
 0)   0.150 us    |                                            __update_load_avg_cfs_rq();
 0)               |                                            update_cfs_group() {
 0)   0.140 us    |                                              reweight_entity();
 0)   0.431 us    |                                            }
 0)   0.131 us    |                                            account_entity_enqueue();
 0)   0.130 us    |                                            place_entity();
 0)   0.171 us    |                                            __enqueue_entity();
 0)   2.395 us    |                                          }
 0)   0.130 us    |                                          hrtick_update();
 0)   5.430 us    |                                        }
 0)   7.334 us    |                                      }
 0)               |                                      ttwu_do_wakeup.isra.0() {
 0)               |                                        check_preempt_curr() {
 0)   0.150 us    |                                          resched_curr();
 0)   0.411 us    |                                        }
 0)   0.712 us    |                                      }
 0)   8.436 us    |                                    }
 0)               |                                    _raw_spin_unlock() {
 0)   0.141 us    |                                      preempt_count_sub();
 0)   0.401 us    |                                    }
 0)               |                                    _raw_spin_unlock_irqrestore() {
 0)   0.141 us    |                                      preempt_count_sub();
 0)   0.401 us    |                                    }
 0)   0.140 us    |                                    preempt_count_sub();
 0) + 11.692 us   |                                  }
 0) + 11.953 us   |                                }
 0) + 12.203 us   |                              }
 0)               |                              autoremove_wake_function() {
 0)               |                                default_wake_function() {
 0)               |                                  try_to_wake_up() {
 0)   0.140 us    |                                    preempt_count_add();
 0)               |                                    _raw_spin_lock_irqsave() {
 0)   0.140 us    |                                      preempt_count_add();
 0)   0.410 us    |                                    }
 0)               |                                    _raw_spin_lock() {
 0)   0.140 us    |                                      preempt_count_add();
 0)   0.400 us    |                                    }
 0)   0.160 us    |                                    update_rq_clock();
 0)               |                                    ttwu_do_activate() {
 0)               |                                      activate_task() {
 0)               |                                        psi_task_change() {
 0)   0.160 us    |                                          record_times();
 0)   0.160 us    |                                          record_times();
 0)   0.161 us    |                                          record_times();
 0)   1.212 us    |                                        }
 0)               |                                        enqueue_task_fair() {
 0)               |                                          enqueue_entity() {
 0)   0.130 us    |                                            update_curr();
 0)               |                                            __update_load_avg_se() {
 0)   0.130 us    |                                              __accumulate_pelt_segments();
 0)   0.411 us    |                                            }
 0)   0.141 us    |                                            __update_load_avg_cfs_rq();
 0)   0.130 us    |                                            update_cfs_group();
 0)   0.141 us    |                                            account_entity_enqueue();
 0)   0.130 us    |                                            place_entity();
 0)   0.141 us    |                                            __enqueue_entity();
 0)   2.344 us    |                                          }
 0)   0.171 us    |                                          __update_load_avg_se();
 0)   0.140 us    |                                          __update_load_avg_cfs_rq();
 0)               |                                          update_cfs_group() {
 0)               |                                            reweight_entity() {
 0)   0.130 us    |                                              account_entity_dequeue();
 0)   0.141 us    |                                              account_entity_enqueue();
 0)   0.691 us    |                                            }
 0)   0.952 us    |                                          }
 0)   0.141 us    |                                          hrtick_update();
 0)   4.559 us    |                                        }
 0)   6.292 us    |                                      }
 0)               |                                      ttwu_do_wakeup.isra.0() {
 0)               |                                        check_preempt_curr() {
 0)   0.140 us    |                                          resched_curr();
 0)   0.400 us    |                                        }
 0)   0.702 us    |                                      }
 0)   7.374 us    |                                    }
 0)               |                                    _raw_spin_unlock() {
 0)   0.131 us    |                                      preempt_count_sub();
 0)   0.401 us    |                                    }
 0)               |                                    _raw_spin_unlock_irqrestore() {
 0)   0.141 us    |                                      preempt_count_sub();
 0)   0.401 us    |                                    }
 0)   0.140 us    |                                    preempt_count_sub();
 0) + 10.630 us   |                                  }
 0) + 10.880 us   |                                }
 0) + 11.141 us   |                              }
 0) + 37.450 us   |                            }
 0)               |                            _raw_spin_unlock_irqrestore() {
 0)   0.130 us    |                              preempt_count_sub();
 0)   0.400 us    |                            }
 0) + 38.843 us   |                          }
 0) + 39.153 us   |                        }
 0) + 47.789 us   |                      }
 0) + 48.251 us   |                    }
 0)   0.190 us    |                    add_interrupt_randomness();
 0)   0.150 us    |                    note_interrupt();
 0) + 49.272 us   |                  }
 0)               |                  _raw_spin_lock() {
 0)   0.150 us    |                    preempt_count_add();
 0)   0.411 us    |                  }
 0) + 50.624 us   |                }
 0)               |                ioapic_ack_level() {
 0)               |                  irqd_cfg() {
 0)   0.171 us    |                    apic_chip_data.part.0();
 0)   0.441 us    |                  }
 0)   0.141 us    |                  irq_complete_move();
 0)   5.200 us    |                }
 0)               |                _raw_spin_unlock() {
 0)   0.140 us    |                  preempt_count_sub();
 0)   0.421 us    |                }
 0) + 57.808 us   |              }
 0) + 58.229 us   |            }
 0)               |            irq_exit() {
 0)   0.180 us    |              irqtime_account_irq();
 0)   0.141 us    |              preempt_count_sub();
 0)   0.170 us    |              idle_cpu();
 0)   0.140 us    |              rcu_irq_exit();
 0)   1.372 us    |            }
 0) + 62.898 us   |          }
 0)   <========== |
 0)   0.140 us    |          preempt_count_sub();
 0) + 65.603 us   |        }
 0) + 66.294 us   |      }
 0)               |      rcu_note_context_switch() {
 0)   0.140 us    |        rcu_preempt_deferred_qs();
 0)   0.141 us    |        rcu_qs();
 0)   0.882 us    |      }
 0)               |      _raw_spin_lock() {
 0)   0.131 us    |        preempt_count_add();
 0)   0.391 us    |      }
 0)   0.140 us    |      update_rq_clock();
 0)               |      pick_next_task_fair() {
 0)   0.150 us    |        put_prev_task_idle();
 0)               |        pick_next_entity() {
 0)   0.150 us    |          clear_buddies();
 0)   0.441 us    |        }
 0)               |        set_next_entity() {
 0)   0.151 us    |          __update_load_avg_se();
 0)   0.150 us    |          __update_load_avg_cfs_rq();
 0)   0.771 us    |        }
 0)               |        pick_next_entity() {
 0)   0.130 us    |          clear_buddies();
 0)   0.400 us    |        }
 0)               |        set_next_entity() {
 0)   0.130 us    |          __update_load_avg_se();
 0)   0.151 us    |          __update_load_avg_cfs_rq();
 0)   0.691 us    |        }
 0)   3.376 us    |      }
 0)               |      switch_mm_irqs_off() {
 0)   0.201 us    |        load_new_mm_cr3();
 0)   0.701 us    |      }
 ------------------------------------------
 0)    <idle>-0    =>  automou-358  
 ------------------------------------------

 0)               |      finish_task_switch() {
 0)               |        _raw_spin_unlock_irq() {
 0)   0.140 us    |          preempt_count_sub();
 0)   0.401 us    |        }
 0)               |        __mmdrop() {
 0)               |          pgd_free() {
 0)               |            _raw_spin_lock() {
 0)   0.141 us    |              preempt_count_add();
 0)   0.441 us    |            }
 0)               |            _raw_spin_unlock() {
 0)   0.161 us    |              preempt_count_sub();
 0)   0.711 us    |            }
 0)               |            free_pages() {
 0)               |              free_pages.part.0() {
 0)               |                __free_pages() {
 0)               |                  __free_pages_ok() {
 0)               |                    __memcg_kmem_uncharge() {
 0)               |                      __memcg_kmem_uncharge_memcg() {
 0)               |                        page_counter_uncharge() {
 0)               |                          page_counter_cancel() {
 0)   0.140 us    |                            propagate_protected_usage();
 0)   0.500 us    |                          }
 0)               |                          page_counter_cancel() {
 0)   0.140 us    |                            propagate_protected_usage();
 0)   0.441 us    |                          }
 0)               |                          page_counter_cancel() {
 0)   0.130 us    |                            propagate_protected_usage();
 0)   0.431 us    |                          }
 0)               |                          page_counter_cancel() {
 0)   0.140 us    |                            propagate_protected_usage();
 0)   0.461 us    |                          }
 0)   2.605 us    |                        }
 0)               |                        page_counter_uncharge() {
 0)               |                          page_counter_cancel() {
 0)   0.130 us    |                            propagate_protected_usage();
 0)   0.401 us    |                          }
 0)               |                          page_counter_cancel() {
 0)   0.130 us    |                            propagate_protected_usage();
 0)   0.400 us    |                          }
 0)               |                          page_counter_cancel() {
 0)   0.140 us    |                            propagate_protected_usage();
 0)   0.400 us    |                          }
 0)               |                          page_counter_cancel() {
 0)   0.160 us    |                            propagate_protected_usage();
 0)   0.421 us    |                          }
 0)   2.285 us    |                        }
 0)               |                        page_counter_uncharge() {
 0)               |                          page_counter_cancel() {
 0)   0.131 us    |                            propagate_protected_usage();
 0)   0.391 us    |                          }
 0)               |                          page_counter_cancel() {
 0)   0.141 us    |                            propagate_protected_usage();
 0)   0.391 us    |                          }
 0)               |                          page_counter_cancel() {
 0)   0.130 us    |                            propagate_protected_usage();
 0)   0.391 us    |                          }
 0)               |                          page_counter_cancel() {
 0)   0.140 us    |                            propagate_protected_usage();
 0)   0.391 us    |                          }
 0)   2.244 us    |                        }
 0)   7.664 us    |                      }
 0)   0.721 us    |                      preempt_count_add();
 0)   0.140 us    |                      preempt_count_sub();
 0)   9.178 us    |                    }
 0)               |                    free_one_page() {
 0)               |                      _raw_spin_lock() {
 0)   0.140 us    |                        preempt_count_add();
 0)   0.421 us    |                      }
 0)   0.160 us    |                      __mod_zone_page_state();
 0)               |                      _raw_spin_unlock() {
 0)   0.130 us    |                        preempt_count_sub();
 0)   0.400 us    |                      }
 0)   1.814 us    |                    }
 0) + 11.672 us   |                  }
 0) + 11.972 us   |                }
 0) + 12.233 us   |              }
 0) + 12.494 us   |            }
 0) + 14.387 us   |          }
 0)   0.130 us    |          destroy_context_ldt();
 0)   0.330 us    |          kmem_cache_free();
 0) + 15.510 us   |        }
 0) + 16.421 us   |      }
 0)   0.140 us    |      preempt_count_sub();
 0) # 6086.633 us |    }
 0) # 6086.973 us |  }
 0)               |  prepare_to_wait_event() {
 0)               |    _raw_spin_lock_irqsave() {
 0)   0.140 us    |      preempt_count_add();
 0)   0.411 us    |    }
 0)               |    _raw_spin_unlock_irqrestore() {
 0)   0.130 us    |      preempt_count_sub();
 0)   0.401 us    |    }
 0)   1.213 us    |  }
 0)               |  _raw_spin_lock_irqsave() {
 0)   0.150 us    |    preempt_count_add();
 0)   0.411 us    |  }
 0)               |  _raw_spin_unlock_irqrestore() {
 0)   0.130 us    |    preempt_count_sub();
 0)   0.390 us    |  }
 0)               |  schedule_timeout() {
 0)               |    schedule() {
 0)   0.151 us    |      preempt_count_add();
 0)               |      rcu_note_context_switch() {
 0)   0.141 us    |        rcu_preempt_deferred_qs();
 0)   0.130 us    |        rcu_qs();
 0)   0.671 us    |      }
 0)               |      _raw_spin_lock() {
 0)   0.140 us    |        preempt_count_add();
 0)   0.390 us    |      }
 0)               |      update_rq_clock() {
 0)   0.170 us    |        update_irq_load_avg();
 0)   0.491 us    |      }
 0)               |      deactivate_task() {
 0)               |        psi_task_change() {
 0)   0.161 us    |          record_times();
 0)   0.160 us    |          record_times();
 0)   0.150 us    |          record_times();
 0)   1.162 us    |        }
 0)               |        dequeue_task_fair() {
 0)               |          dequeue_entity() {
 0)   0.150 us    |            update_curr();
 0)   0.131 us    |            __update_load_avg_se();
 0)   0.150 us    |            __update_load_avg_cfs_rq();
 0)   0.131 us    |            clear_buddies();
 0)   0.140 us    |            account_entity_dequeue();
 0)   0.141 us    |            update_cfs_group();
 0)   0.150 us    |            update_min_vruntime();
 0)   2.074 us    |          }
 0)   0.160 us    |          set_next_buddy();
 0)   0.141 us    |          __update_load_avg_se();
 0)   0.130 us    |          __update_load_avg_cfs_rq();
 0)               |          update_cfs_group() {
 0)               |            reweight_entity() {
 0)   0.130 us    |              update_curr();
 0)   0.130 us    |              account_entity_dequeue();
 0)   0.140 us    |              account_entity_enqueue();
 0)   0.942 us    |            }
 0)   1.233 us    |          }
 0)   0.130 us    |          hrtick_update();
 0)   4.940 us    |        }
 0)   6.532 us    |      }
 0)               |      pick_next_task_fair() {
 0)   0.131 us    |        update_curr();
 0)   0.140 us    |        check_cfs_rq_runtime();
 0)               |        pick_next_entity() {
 0)   0.140 us    |          wakeup_preempt_entity.isra.0();
 0)   0.171 us    |          clear_buddies();
 0)   0.732 us    |        }
 0)   0.130 us    |        check_cfs_rq_runtime();
 0)               |        pick_next_entity() {
 0)   0.130 us    |          clear_buddies();
 0)   0.410 us    |        }
 0)               |        put_prev_entity() {
 0)   0.130 us    |          check_cfs_rq_runtime();
 0)   0.400 us    |        }
 0)               |        set_next_entity() {
 0)   0.140 us    |          __update_load_avg_se();
 0)   0.131 us    |          __update_load_avg_cfs_rq();
 0)   0.701 us    |        }
 0)   3.777 us    |      }
 0)   0.170 us    |      switch_mm_irqs_off();
 ------------------------------------------
 0)  automou-358   =>  control-352  
 ------------------------------------------

 0)               |      finish_task_switch() {
 0)               |        _raw_spin_unlock_irq() {
 0)   0.131 us    |          preempt_count_sub();
 0)   0.401 us    |        }
 0)   0.681 us    |      }
 0)   0.131 us    |      preempt_count_sub();
 0) # 6086.432 us |    }
 0) # 6086.703 us |  }
 0)               |  prepare_to_wait_event() {
 0)               |    _raw_spin_lock_irqsave() {
 0)   0.150 us    |      preempt_count_add();
 0)   0.421 us    |    }
 0)               |    _raw_spin_unlock_irqrestore() {
 0)   0.130 us    |      preempt_count_sub();
 0)   0.401 us    |    }
 0)   1.202 us    |  }
 0)               |  _raw_spin_lock_irqsave() {
 0)   0.151 us    |    preempt_count_add();
 0)   0.411 us    |  }
 0)               |  _raw_spin_unlock_irqrestore() {
 0)   0.141 us    |    preempt_count_sub();
 0)   0.401 us    |  }
 0)               |  schedule_timeout() {
 0)               |    schedule() {
 0)   0.150 us    |      preempt_count_add();
 0)               |      rcu_note_context_switch() {
 0)   0.131 us    |        rcu_preempt_deferred_qs();
 0)   0.140 us    |        rcu_qs();
 0)   0.661 us    |      }
 0)               |      _raw_spin_lock() {
 0)   0.130 us    |        preempt_count_add();
 0)   0.400 us    |      }
 0)               |      update_rq_clock() {
 0)   0.150 us    |        update_irq_load_avg();
 0)   0.430 us    |      }
 0)               |      deactivate_task() {
 0)               |        psi_task_change() {
 0)   0.170 us    |          record_times();
 0)   0.170 us    |          record_times();
 0)   0.171 us    |          record_times();
 0)   1.122 us    |        }
 0)               |        dequeue_task_fair() {
 0)               |          dequeue_entity() {
 0)               |            update_curr() {
 0)   0.150 us    |              update_min_vruntime();
 0)               |              cpuacct_charge() {
 0)   0.130 us    |                __rcu_read_lock();
 0)   0.131 us    |                __rcu_read_unlock();
 0)   0.681 us    |              }
 0)   0.130 us    |              __rcu_read_lock();
 0)               |              __cgroup_account_cputime() {
 0)   0.130 us    |                preempt_count_add();
 0)               |                cgroup_base_stat_cputime_account_end.isra.0() {
 0)   0.140 us    |                  cgroup_rstat_updated();
 0)   0.130 us    |                  preempt_count_sub();
 0)   0.652 us    |                }
 0)   1.222 us    |              }
 0)   0.140 us    |              __rcu_read_unlock();
 0)   3.216 us    |            }
 0)   0.140 us    |            __update_load_avg_se();
 0)   0.150 us    |            __update_load_avg_cfs_rq();
 0)   0.131 us    |            clear_buddies();
 0)   0.150 us    |            account_entity_dequeue();
 0)   0.141 us    |            update_cfs_group();
 0)   0.150 us    |            update_min_vruntime();
 0)   5.229 us    |          }
 0)               |          dequeue_entity() {
 0)               |            update_curr() {
 0)   0.140 us    |              update_min_vruntime();
 0)   0.401 us    |            }
 0)   0.140 us    |            __update_load_avg_se();
 0)   0.161 us    |            __update_load_avg_cfs_rq();
 0)   0.140 us    |            clear_buddies();
 0)   0.141 us    |            account_entity_dequeue();
 0)               |            update_cfs_group() {
 0)   0.150 us    |              reweight_entity();
 0)   0.411 us    |            }
 0)   0.150 us    |            update_min_vruntime();
 0)   2.594 us    |          }
 0)   0.130 us    |          hrtick_update();
 0)   8.506 us    |        }
 0) + 10.038 us   |      }
 0)               |      pick_next_task_fair() {
 0)   0.130 us    |        check_cfs_rq_runtime();
 0)               |        pick_next_entity() {
 0)   0.130 us    |          clear_buddies();
 0)   0.401 us    |        }
 0)               |        pick_next_entity() {
 0)   0.140 us    |          clear_buddies();
 0)   0.390 us    |        }
 0)               |        put_prev_entity() {
 0)   0.130 us    |          check_cfs_rq_runtime();
 0)   0.400 us    |        }
 0)               |        set_next_entity() {
 0)   0.140 us    |          __update_load_avg_se();
 0)   0.161 us    |          __update_load_avg_cfs_rq();
 0)   0.701 us    |        }
 0)               |        put_prev_entity() {
 0)   0.131 us    |          check_cfs_rq_runtime();
 0)   0.391 us    |        }
 0)               |        set_next_entity() {
 0)   0.131 us    |          __update_load_avg_se();
 0)   0.140 us    |          __update_load_avg_cfs_rq();
 0)   0.691 us    |        }
 0)   4.238 us    |      }
 0)   0.200 us    |      enter_lazy_tlb();
 ------------------------------------------
 0)  control-352   =>  <...>-32904  
 ------------------------------------------

 0)               |                            finish_task_switch() {
 0)               |                              _raw_spin_unlock_irq() {
 0)   0.130 us    |                                preempt_count_sub();
 0)   0.391 us    |                              }
 0)   0.671 us    |                            }
 0)   0.130 us    |                            preempt_count_sub();
 0) ! 170.509 us  |                          } /* schedule */
 0) ! 170.861 us  |                        } /* schedule_timeout */
 0)               |                        prepare_to_wait_event() {
 0)               |                          _raw_spin_lock_irqsave() {
 0)   0.151 us    |                            preempt_count_add();
 0)   0.411 us    |                          }
 0)               |                          _raw_spin_unlock_irqrestore() {
 0)   0.141 us    |                            preempt_count_sub();
 0)   0.401 us    |                          }
 0)   1.212 us    |                        }
 0)               |                        _raw_spin_lock_irqsave() {
 0)   0.140 us    |                          preempt_count_add();
 0)   0.411 us    |                        }
 0)               |                        _raw_spin_unlock_irqrestore() {
 0)   0.130 us    |                          preempt_count_sub();
 0)   0.391 us    |                        }
 0)               |                        finish_wait() {
 0)               |                          _raw_spin_lock_irqsave() {
 0)   0.140 us    |                            preempt_count_add();
 0)   0.410 us    |                          }
 0)               |                          _raw_spin_unlock_irqrestore() {
 0)   0.130 us    |                            preempt_count_sub();
 0)   0.390 us    |                          }
 0)   1.203 us    |                        }
 0)               |                        vbg_req_free [vboxguest]() {
 0)               |                          free_pages() {
 0)               |                            free_pages.part.0() {
 0)               |                              __free_pages() {
 0)               |                                free_unref_page() {
 0)   0.131 us    |                                  free_pcp_prepare();
 0)   0.160 us    |                                  free_unref_page_prepare.part.0();
 0)   0.171 us    |                                  free_unref_page_commit();
 0)   1.002 us    |                                }
 0)   1.312 us    |                              }
 0)   1.654 us    |                            }
 0)   1.914 us    |                          }
 0)   2.174 us    |                        }
 0) ! 200.937 us  |                      } /* vbg_hgcm_call [vboxguest] */
 0)               |                      vbg_put_gdev [vboxguest]() {
 0)   0.140 us    |                        mutex_unlock();
 0)   0.441 us    |                      }
 0)   0.140 us    |                      vbg_status_code_to_errno [vboxguest]();
 0) ! 203.000 us  |                    } /* vboxsf_call [vboxsf] */
 0) ! 203.302 us  |                  } /* vboxsf_close [vboxsf] */
 0)   0.230 us    |                  kfree();
 0) ! 212.920 us  |                } /* sf_reg_release [vboxsf] */
 0)   0.160 us    |                module_put();
 0)   0.140 us    |                put_pid();
 0)               |                dput() {
 0)   0.151 us    |                  __rcu_read_lock();
 0)   0.150 us    |                  __rcu_read_unlock();
 0)   0.712 us    |                }
 0)               |                mntput() {
 0)               |                  mntput_no_expire() {
 0)   0.141 us    |                    __rcu_read_lock();
 0)   0.140 us    |                    __rcu_read_unlock();
 0)   0.711 us    |                  }
 0)   0.992 us    |                }
 0)   0.160 us    |                security_file_free();
 0)   0.150 us    |                preempt_count_add();
 0)   0.140 us    |                preempt_count_sub();
 0)               |                call_rcu() {
 0)               |                  __call_rcu() {
 0)   0.151 us    |                    rcu_segcblist_enqueue();
 0)   0.551 us    |                  }
 0)   0.831 us    |                }
 0) ! 218.790 us  |              } /* __fput */
 0) ! 219.051 us  |            } /* ____fput */
 0)               |            ____fput() {
 0)               |              __fput() {
 0)   0.180 us    |                __fsnotify_parent();
 0)   0.201 us    |                fsnotify();
 0)   0.140 us    |                locks_remove_file();
 0)   0.200 us    |                ext4_release_file [ext4]();
 0)   0.130 us    |                module_put();
 0)   0.130 us    |                put_pid();
 0)               |                dput() {
 0)   0.141 us    |                  __rcu_read_lock();
 0)   0.140 us    |                  __rcu_read_unlock();
 0)   0.661 us    |                }
 0)               |                mntput() {
 0)               |                  mntput_no_expire() {
 0)   0.140 us    |                    __rcu_read_lock();
 0)   0.140 us    |                    __rcu_read_unlock();
 0)   0.701 us    |                  }
 0)   0.941 us    |                }
 0)   0.140 us    |                security_file_free();
 0)   0.150 us    |                preempt_count_add();
 0)   0.130 us    |                preempt_count_sub();
 0)               |                call_rcu() {
 0)               |                  __call_rcu() {
 0)   0.130 us    |                    rcu_segcblist_enqueue();
 0)   0.431 us    |                  }
 0)   0.682 us    |                }
 0)   5.581 us    |              }
 0)   5.841 us    |            }
 0)               |            ____fput() {
 0)               |              __fput() {
 0)   0.150 us    |                __fsnotify_parent();
 0)   0.131 us    |                fsnotify();
 0)   0.130 us    |                locks_remove_file();
 0)   0.141 us    |                ext4_release_file [ext4]();
 0)   0.130 us    |                module_put();
 0)   0.130 us    |                put_pid();
 0)               |                dput() {
 0)   0.141 us    |                  __rcu_read_lock();
 0)   0.140 us    |                  __rcu_read_unlock();
 0)   0.661 us    |                }
 0)               |                mntput() {
 0)               |                  mntput_no_expire() {
 0)   0.130 us    |                    __rcu_read_lock();
 0)   0.130 us    |                    __rcu_read_unlock();
 0)   0.671 us    |                  }
 0)   0.911 us    |                }
 0)   0.140 us    |                security_file_free();
 0)   0.150 us    |                preempt_count_add();
 0)   0.140 us    |                preempt_count_sub();
 0)               |                call_rcu() {
 0)               |                  __call_rcu() {
 0)   0.130 us    |                    rcu_segcblist_enqueue();
 0)   0.411 us    |                  }
 0)   0.661 us    |                }
 0)   5.451 us    |              }
 0)   5.701 us    |            }
 0)               |            _raw_spin_lock_irq() {
 0)   0.151 us    |              preempt_count_add();
 0)   0.411 us    |            }
 0)               |            _raw_spin_unlock_irq() {
 0)   0.140 us    |              preempt_count_sub();
 0)   0.391 us    |            }
 0) ! 233.437 us  |          } /* task_work_run */
 0)               |          exit_thread() {
 0)               |            fpu__drop() {
 0)   0.151 us    |              preempt_count_add();
 0)   0.130 us    |              preempt_count_sub();
 0)   0.722 us    |            }
 0)   1.032 us    |          }
 0)   0.130 us    |          mutex_lock();
 0)   0.150 us    |          mutex_unlock();
 0)   0.140 us    |          __rcu_read_lock();
 0)   0.140 us    |          __rcu_read_unlock();
 0)   0.130 us    |          __rcu_read_lock();
 0)   0.141 us    |          __rcu_read_unlock();
 0)               |          sched_autogroup_exit_task() {
 0)               |            sched_move_task() {
 0)               |              task_rq_lock() {
 0)               |                _raw_spin_lock_irqsave() {
 0)   0.140 us    |                  preempt_count_add();
 0)   0.411 us    |                }
 0)               |                _raw_spin_lock() {
 0)   0.130 us    |                  preempt_count_add();
 0)   0.401 us    |                }
 0)   1.202 us    |              }
 0)   0.180 us    |              update_rq_clock();
 0)               |              dequeue_task_fair() {
 0)               |                dequeue_entity() {
 0)               |                  update_curr() {
 0)   0.150 us    |                    update_min_vruntime();
 0)               |                    cpuacct_charge() {
 0)   0.130 us    |                      __rcu_read_lock();
 0)   0.141 us    |                      __rcu_read_unlock();
 0)   0.661 us    |                    }
 0)   0.140 us    |                    __rcu_read_lock();
 0)               |                    __cgroup_account_cputime() {
 0)   0.140 us    |                      preempt_count_add();
 0)               |                      cgroup_base_stat_cputime_account_end.isra.0() {
 0)   0.130 us    |                        cgroup_rstat_updated();
 0)   0.130 us    |                        preempt_count_sub();
 0)   0.662 us    |                      }
 0)   1.172 us    |                    }
 0)   0.130 us    |                    __rcu_read_unlock();
 0)   3.096 us    |                  }
 0)   0.150 us    |                  __update_load_avg_se();
 0)   0.161 us    |                  __update_load_avg_cfs_rq();
 0)   0.140 us    |                  clear_buddies();
 0)   0.141 us    |                  account_entity_dequeue();
 0)   0.130 us    |                  update_cfs_group();
 0)   0.151 us    |                  update_min_vruntime();
 0)   5.019 us    |                }
 0)               |                dequeue_entity() {
 0)               |                  update_curr() {
 0)   0.140 us    |                    update_min_vruntime();
 0)   0.400 us    |                  }
 0)   0.140 us    |                  __update_load_avg_se();
 0)   0.140 us    |                  __update_load_avg_cfs_rq();
 0)   0.130 us    |                  clear_buddies();
 0)   0.130 us    |                  account_entity_dequeue();
 0)               |                  update_cfs_group() {
 0)   0.140 us    |                    reweight_entity();
 0)   0.430 us    |                  }
 0)   0.140 us    |                  update_min_vruntime();
 0)   2.665 us    |                }
 0)   0.130 us    |                hrtick_update();
 0)   8.346 us    |              }
 0)               |              put_prev_task_fair() {
 0)               |                put_prev_entity() {
 0)   0.140 us    |                  check_cfs_rq_runtime();
 0)   0.141 us    |                  check_spread.isra.0.part.0();
 0)   0.691 us    |                }
 0)               |                put_prev_entity() {
 0)   0.131 us    |                  check_cfs_rq_runtime();
 0)   0.411 us    |                }
 0)   1.503 us    |              }
 0)               |              sched_change_group() {
 0)   0.140 us    |                task_wants_autogroup();
 0)               |                task_change_group_fair() {
 0)               |                  detach_task_cfs_rq() {
 0)               |                    detach_entity_cfs_rq() {
 0)   0.141 us    |                      __update_load_avg_se();
 0)   0.140 us    |                      __update_load_avg_cfs_rq();
 0)               |                      propagate_entity_cfs_rq.isra.0() {
 0)   0.140 us    |                        __update_load_avg_se();
 0)   0.151 us    |                        __update_load_avg_cfs_rq();
 0)   0.731 us    |                      }
 0)   1.603 us    |                    }
 0)   1.973 us    |                  }
 0)               |                  set_task_rq_fair() {
 0)   0.140 us    |                    __update_load_avg_blocked_se();
 0)   0.420 us    |                  }
 0)               |                  attach_task_cfs_rq() {
 0)               |                    attach_entity_cfs_rq() {
